school,subject,batch,groupCode,groupName,majorCode,majorName,majorClass,riskCategory,plan26,reason
安徽医科大学,物理,本科批,230404,安徽医科大学04,13,生物信息学,生物科学类,材料化工生化类,1,二梯队宽口径主体组中夹入材料化工生化类
安徽医科大学,物理,本科批,230404,安徽医科大学04,15,化学生物学,化学类,材料化工生化类,1,二梯队宽口径主体组中夹入材料化工生化类
安徽建筑大学,物理,本科批,230503,安徽建筑大学03,25,土木工程,土木类,土木建筑类,3,二梯队宽口径主体组中夹入土木建筑类
安徽建筑大学,物理,本科批,230503,安徽建筑大学03,26,道路桥梁与渡河工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
安徽建筑大学,物理,本科批,230503,安徽建筑大学03,27,智能建造,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
安徽建筑大学,物理,本科批,230503,安徽建筑大学03,28,水利水电工程,水利类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
安徽建筑大学,物理,本科批,230503,安徽建筑大学03,29,遥感科学与技术,测绘类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
安徽建筑大学,物理,本科批,230503,安徽建筑大学03,30,地质工程,地质类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
安徽建筑大学,物理,本科批,230503,安徽建筑大学03,34,建筑环境与能源应用工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
安徽建筑大学,物理,本科批,230503,安徽建筑大学03,35,给排水科学与工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
安徽建筑大学,物理,本科批,230503,安徽建筑大学03,36,环境工程,环境科学与工程类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
安徽建筑大学,物理,本科批,230503,安徽建筑大学03,42,建筑电气与智能化,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
安徽建筑大学,物理,本科批,230503,安徽建筑大学03,43,应用化学,化学类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽建筑大学,物理,本科批,230503,安徽建筑大学03,44,无机非金属材料工程,材料类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽建筑大学,物理,本科批,230503,安徽建筑大学03,45,高分子材料与工程,材料类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽建筑大学,物理,本科批,230503,安徽建筑大学03,46,新能源材料与器件,材料类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽建筑大学,物理,本科批,230503,安徽建筑大学03,48,化学工程与工艺,化工与制药类,材料化工生化类,1,二梯队宽口径主体组中夹入材料化工生化类
安徽建筑大学,物理,本科批,230503,安徽建筑大学03,58,安全工程,安全科学与工程类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
安徽建筑大学,物理,本科批,230503,安徽建筑大学03,59,消防工程,公安技术类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,05,农学,植物生产类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,06,生物育种科学,植物生产类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,07,植物保护,植物生产类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,08,智慧农业,植物生产类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,09,园艺,植物生产类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,10,林学,林学类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,11,动物科学,动物生产类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,12,水产养殖学,水产类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,13,动物医学,动物医学类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,14,茶学,植物生产类,低接受度远缘方向,1,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,15,食品科学与工程,食品科学与工程类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,16,食品营养与健康,食品科学与工程类,低接受度远缘方向,1,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,17,生物科学,生物科学类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽农业大学,物理,本科批,230602,安徽农业大学02,18,生物技术,生物科学类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽农业大学,物理,本科批,230602,安徽农业大学02,19,生物制药,生物工程类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽农业大学,物理,本科批,230602,安徽农业大学02,20,合成生物学,生物工程类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽农业大学,物理,本科批,230602,安徽农业大学02,21,地理空间信息工程,测绘类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
安徽农业大学,物理,本科批,230602,安徽农业大学02,22,生态学,生物科学类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,23,环境科学,环境科学与工程类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,24,环境工程,环境科学与工程类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,25,农业资源与环境,自然保护与环境生态类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,27,纺织工程,纺织类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,28,服装设计与工程,纺织类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
安徽农业大学,物理,本科批,230602,安徽农业大学02,29,材料科学与工程,材料类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽工程大学,物理,本科批,230801,安徽工程大学01,02,高分子材料与工程,材料类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
安徽工程大学,物理,本科批,230801,安徽工程大学01,03,材料科学与工程,材料类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
安徽工程大学,物理,本科批,230801,安徽工程大学01,05,生物工程,生物工程类,材料化工生化类,8,二梯队宽口径主体组中夹入材料化工生化类
安徽工程大学,物理,本科批,230801,安徽工程大学01,06,应用化学,化学类,材料化工生化类,8,二梯队宽口径主体组中夹入材料化工生化类
安徽工程大学,物理,本科批,230801,安徽工程大学01,07,生物制药,生物工程类,材料化工生化类,9,二梯队宽口径主体组中夹入材料化工生化类
安徽工程大学,物理,本科批,230801,安徽工程大学01,08,食品科学与工程,食品科学与工程类,低接受度远缘方向,1,二梯队宽口径主体组中夹入低接受度远缘方向
安徽工程大学,物理,本科批,230801,安徽工程大学01,09,土木工程,土木类,土木建筑类,11,二梯队宽口径主体组中夹入土木建筑类
安徽工程大学,物理,本科批,230801,安徽工程大学01,10,化学工程与工艺,化工与制药类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
安徽工程大学,物理,本科批,230801,安徽工程大学01,11,给排水科学与工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
安徽师范大学,物理,本科批,230905,安徽师范大学05,34,高分子材料与工程,材料类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽师范大学,物理,本科批,230905,安徽师范大学05,35,新能源材料与器件,材料类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽师范大学,物理,本科批,230905,安徽师范大学05,36,能源化学工程,化工与制药类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽师范大学,物理,本科批,230905,安徽师范大学05,37,地理信息科学,地理科学类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
安徽师范大学,物理,本科批,230905,安徽师范大学05,38,生物科学,生物科学类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽师范大学,物理,本科批,230905,安徽师范大学05,39,生物技术,生物科学类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽师范大学,物理,本科批,230905,安徽师范大学05,40,食品科学与工程,食品科学与工程类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
安徽师范大学,物理,本科批,230905,安徽师范大学05,41,生物制药,生物工程类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽师范大学,物理,本科批,230905,安徽师范大学05,42,合成生物学,生物工程类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽师范大学,物理,本科批,230905,安徽师范大学05,43,生态学,生物科学类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
安徽师范大学,物理,本科批,230905,安徽师范大学05,44,环境工程,环境科学与工程类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
安徽师范大学,物理,本科批,230905,安徽师范大学05,45,环境科学,环境科学与工程类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
合肥大学,物理,本科批,232705,合肥大学05,17,环境工程,环境科学与工程类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
合肥大学,物理,本科批,232705,合肥大学05,18,食品科学与工程,食品科学与工程类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
合肥大学,物理,本科批,232705,合肥大学05,19,生物工程,生物工程类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
蚌埠医科大学,物理,本科批,233201,蚌埠医科大学01,01,生物科学,生物科学类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
皖西学院,物理,本科批,233301,皖西学院01,02,食品卫生与营养学,公共卫生与预防医学类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
安徽理工大学,物理,本科批,234104,安徽理工大学04,12,无机非金属材料工程,材料类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
安徽理工大学,物理,本科批,234104,安徽理工大学04,13,高分子材料与工程,材料类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽理工大学,物理,本科批,234104,安徽理工大学04,14,智能材料与结构,材料类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
安徽理工大学,物理,本科批,234104,安徽理工大学04,20,土木工程,土木类,土木建筑类,4,二梯队宽口径主体组中夹入土木建筑类
安徽理工大学,物理,本科批,234104,安徽理工大学04,21,智能建造,土木类,土木建筑类,5,二梯队宽口径主体组中夹入土木建筑类
安徽理工大学,物理,本科批,234104,安徽理工大学04,22,水文与水资源工程,水利类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
安徽理工大学,物理,本科批,234104,安徽理工大学04,23,遥感科学与技术,测绘类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
安徽理工大学,物理,本科批,234104,安徽理工大学04,24,地理空间信息工程,测绘类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
安徽理工大学,物理,本科批,234104,安徽理工大学04,25,化学工程与工艺,化工与制药类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽理工大学,物理,本科批,234104,安徽理工大学04,26,制药工程,化工与制药类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
安徽理工大学,物理,本科批,234104,安徽理工大学04,27,地质工程,地质类,测绘地质类,4,二梯队宽口径主体组中夹入测绘地质类
安徽理工大学,物理,本科批,234104,安徽理工大学04,28,采矿工程,矿业类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
安徽理工大学,物理,本科批,234104,安徽理工大学04,29,矿物加工工程,矿业类,测绘地质类,5,二梯队宽口径主体组中夹入测绘地质类
安徽理工大学,物理,本科批,234104,安徽理工大学04,32,环境工程,环境科学与工程类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
安徽理工大学,物理,本科批,234104,安徽理工大学04,33,安全工程,安全科学与工程类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
安徽理工大学,物理,本科批,234104,安徽理工大学04,35,消防工程,公安技术类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
宿州学院,物理,本科批,234203,宿州学院03,03,化学工程与工艺,化工与制药类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
宿州学院,物理,本科批,234203,宿州学院03,05,测绘工程,测绘类,测绘地质类,4,二梯队宽口径主体组中夹入测绘地质类
宿州学院,物理,本科批,234203,宿州学院03,06,生物技术,生物科学类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
