current_key,legacy_key,status,confidence,group25,group26,common_count,add_count,remove_count,in_count,out_count,advice
历史|本科批|苏州大学|苏州大学07,历史|普通批|苏州大学|苏州大学07,高度延续,高,苏州大学03,苏州大学07,1,0,0,0,0,常规核对
历史|本科批|苏州大学|苏州大学08,历史|普通批|苏州大学|苏州大学08,高度延续,高,苏州大学04,苏州大学08,1,0,0,0,0,常规核对
历史|本科批|苏州大学|苏州大学09,历史|普通批|苏州大学|苏州大学09,高度延续,高,苏州大学05,苏州大学09,1,0,0,0,0,常规核对
历史|本科批|苏州大学|苏州大学10,历史|普通批|苏州大学|苏州大学10,高度延续,高,苏州大学06,苏州大学10,3,0,0,0,0,常规核对
历史|本科批|苏州大学|苏州大学11,历史|普通批|苏州大学|苏州大学11,高度延续,高,苏州大学07,苏州大学11,1,0,0,0,0,常规核对
历史|本科批|苏州大学|苏州大学12,历史|普通批|苏州大学|苏州大学12,高度延续,高,苏州大学08,苏州大学12,3,0,0,0,0,常规核对
历史|本科批|苏州大学|苏州大学13,历史|普通批|苏州大学|苏州大学13,延续调整,中高,苏州大学09,苏州大学13,2,0,2,0,2,重点核对
历史|本科批|苏州大学|苏州大学14,历史|普通批|苏州大学|苏州大学14,延续调整,中高,苏州大学09,苏州大学14,2,0,2,0,2,重点核对
历史|本科批|苏州大学|苏州大学15,历史|普通批|苏州大学|苏州大学15,高度延续,高,苏州大学10,苏州大学15,4,0,1,0,0,常规核对
历史|本科批|苏州大学|苏州大学16,历史|普通批|苏州大学|苏州大学16,高度延续,高,苏州大学11,苏州大学16,1,0,0,0,0,常规核对
历史|本科批|苏州大学|苏州大学17,历史|普通批|苏州大学|苏州大学17,高度延续,高,苏州大学12,苏州大学17,7,0,0,0,0,常规核对
历史|本科批|苏州大学|苏州大学18,历史|普通批|苏州大学|苏州大学18,26新增组/无25承接,无,,苏州大学18,0,3,0,0,0,重点核对
历史|本科批|苏州大学|苏州大学19,历史|普通批|苏州大学|苏州大学19,疑似对应/待核对,中低,苏州大学13,苏州大学19,0,1,1,0,0,重点核对
物理|本科批|苏州大学|苏州大学35,物理|普通批|苏州大学|苏州大学35,高度延续,高,苏州大学19,苏州大学35,1,0,0,0,0,常规核对
物理|本科批|苏州大学|苏州大学36,物理|普通批|苏州大学|苏州大学36,高度延续,高,苏州大学20,苏州大学36,1,0,0,0,0,常规核对
物理|本科批|苏州大学|苏州大学37,物理|普通批|苏州大学|苏州大学37,高度延续,高,苏州大学21,苏州大学37,1,0,0,0,0,常规核对
物理|本科批|苏州大学|苏州大学38,物理|普通批|苏州大学|苏州大学38,高度延续,高,苏州大学22,苏州大学38,1,0,0,0,0,常规核对
物理|本科批|苏州大学|苏州大学39,物理|普通批|苏州大学|苏州大学39,高度延续,高,苏州大学23,苏州大学39,2,0,0,0,0,常规核对
物理|本科批|苏州大学|苏州大学40,物理|普通批|苏州大学|苏州大学40,高度延续,高,苏州大学24,苏州大学40,4,0,0,0,0,常规核对
物理|本科批|苏州大学|苏州大学41,物理|普通批|苏州大学|苏州大学41,疑似对应/待核对,中低,苏州大学19,苏州大学41,0,1,1,1,1,重点核对
物理|本科批|苏州大学|苏州大学42,物理|普通批|苏州大学|苏州大学42,疑似对应/待核对,中低,苏州大学26,苏州大学42,0,3,3,1,1,重点核对
物理|本科批|苏州大学|苏州大学43,物理|普通批|苏州大学|苏州大学43,高度延续,高,苏州大学27,苏州大学43,4,0,0,0,0,常规核对
物理|本科批|苏州大学|苏州大学44,物理|普通批|苏州大学|苏州大学44,高度延续,高,苏州大学28,苏州大学44,1,0,0,0,0,常规核对
物理|本科批|苏州大学|苏州大学45,物理|普通批|苏州大学|苏州大学45,高度延续,高,苏州大学29,苏州大学45,3,0,1,0,0,常规核对
物理|本科批|苏州大学|苏州大学46,物理|普通批|苏州大学|苏州大学46,疑似对应/待核对,中低,苏州大学30,苏州大学46,0,1,1,1,1,重点核对
物理|本科批|苏州大学|苏州大学47,物理|普通批|苏州大学|苏州大学47,由25大组拆分形成,中低,苏州大学31,苏州大学47,3,0,17,0,16,重点核对
物理|本科批|苏州大学|苏州大学48,物理|普通批|苏州大学|苏州大学48,延续调整,中高,苏州大学31,苏州大学48,13,0,7,0,6,重点核对
物理|本科批|苏州大学|苏州大学49,物理|普通批|苏州大学|苏州大学49,由25大组拆分形成,低,苏州大学31,苏州大学49,3,1,17,0,16,重点核对
物理|本科批|苏州大学|苏州大学50,物理|普通批|苏州大学|苏州大学50,高度延续,高,苏州大学32,苏州大学50,4,0,1,0,0,常规核对
物理|本科批|苏州大学|苏州大学51,物理|普通批|苏州大学|苏州大学51,高度延续,高,苏州大学33,苏州大学51,2,0,0,0,0,常规核对
物理|本科批|苏州大学|苏州大学52,物理|普通批|苏州大学|苏州大学52,高度延续,高,苏州大学34,苏州大学52,4,0,0,0,0,常规核对
物理|本科批|苏州大学|苏州大学53,物理|普通批|苏州大学|苏州大学53,高度延续,高,苏州大学35,苏州大学53,6,0,0,0,0,常规核对
物理|本科批|苏州大学|苏州大学54,物理|普通批|苏州大学|苏州大学54,高度延续,高,苏州大学36,苏州大学54,2,0,0,0,0,常规核对
物理|本科批|苏州大学|苏州大学55,物理|普通批|苏州大学|苏州大学55,高度延续,高,苏州大学37,苏州大学55,5,0,0,0,0,常规核对
物理|本科批|苏州大学|苏州大学56,物理|普通批|苏州大学|苏州大学56,高度延续,高,苏州大学38,苏州大学56,1,0,0,0,0,常规核对
物理|本科批|苏州大学|苏州大学57,物理|普通批|苏州大学|苏州大学57,疑似对应/待核对,中低,苏州大学39,苏州大学57,0,1,1,1,1,重点核对
