school,subject,batch,group,groupCode,code,major,majorClass,discipline,strictCategory,strictTone,sourceTone,plan26,score25,rank25
华北理工大学轻工学院,物理,本科批,华北理工大学轻工学院04,831604,05,能源与动力工程(以下专业在滨海校区学习),能源动力类,工学,能源动力类,orange,green,1,464,204005
河北工程大学科信学院,物理,本科批,河北工程大学科信学院02,832002,03,材料成型及控制工程,机械类,工学,材料类,orange,green,2,492,171882
河北工程大学科信学院,物理,本科批,河北工程大学科信学院02,832002,05,能源与动力工程,能源动力类,工学,能源动力类,orange,green,2,491,173224
河北工程大学科信学院,物理,本科批,河北工程大学科信学院02,832002,10,土木工程,土木类,工学,远缘低接受度方向,red,green,2,490,174489
河北工程大学科信学院,物理,本科批,河北工程大学科信学院02,832002,11,建筑环境与能源应用工程,土木类,工学,能源动力类,orange,green,2,490,174489
河北工程大学科信学院,物理,本科批,河北工程大学科信学院02,832002,12,给排水科学与工程,土木类,工学,远缘低接受度方向,red,green,2,490,174489
河北工程大学科信学院,物理,本科批,河北工程大学科信学院02,832002,13,水利水电工程,水利类,工学,远缘低接受度方向,red,green,2,491,173224
河北工程大学科信学院,物理,本科批,河北工程大学科信学院02,832002,14,化学工程与工艺,化工与制药类,工学,理学/基础类,orange,yellow,2,490,174489
河北地质大学华信学院,物理,本科批,河北地质大学华信学院02,832402,06,新能源科学与工程,能源动力类,工学,能源动力类,orange,green,2,,
沧州交通学院,物理,本科批,沧州交通学院03,832903,33,制药工程,化工与制药类,工学,远缘低接受度方向,red,orange,1,,
运城职业技术大学,物理,本科批,运城职业技术大学02,837902,03,建筑装饰工程,建筑设计类,土木建筑大类,远缘低接受度方向,red,green,1,504,155896
大连工程学院,物理,本科批,大连工程学院02,840202,27,测绘工程,测绘类,工学,远缘低接受度方向,red,orange,2,466,202013
大连工程学院,物理,本科批,大连工程学院02,840202,28,地理空间信息工程,测绘类,工学,远缘低接受度方向,red,orange,1,,
沈阳工学院,物理,本科批,沈阳工学院03,840403,16,动物医学,动物医学类,农学,远缘低接受度方向,red,orange,3,,
大连工业大学艺术与信息工程学院,物理,本科批,大连工业大学艺术与信息工程学院01,840501,02,新能源汽车工程,机械类,工学,能源动力类,orange,green,1,,
大连工业大学艺术与信息工程学院,物理,本科批,大连工业大学艺术与信息工程学院01,840501,08,新能源科学与工程,能源动力类,工学,能源动力类,orange,green,2,,
大连科技学院,物理,本科批,大连科技学院02,840602,09,新能源汽车工程,机械类,工学,能源动力类,orange,green,5,,
沈阳城市建设学院,物理,本科批,沈阳城市建设学院03,840703,12,土木工程,土木类,工学,远缘低接受度方向,red,orange,2,,
辽宁师范大学海华学院,物理,本科批,辽宁师范大学海华学院03,841703,09,数学与应用数学,数学类,理学,理学/基础类,orange,green,1,,
辽宁师范大学海华学院,物理,本科批,辽宁师范大学海华学院03,841703,10,应用统计学,统计学类,理学,理学/基础类,orange,green,2,,
